id,ax,ay,az
22424,6.832,-15.128,1023.336
22425,29.768,-22.936,1004.792
22426,23.912,-8.784,976.0
22427,17.568,-25.376,957.456
22428,16.592,-19.52,971.608
22429,20.496,-2.44,984.784
22430,36.112,-23.424,992.592
22431,32.208,-19.032,985.272
22432,21.96,-7.808,982.832
22433,29.768,-27.328,995.52
22434,19.52,-11.712,1033.096
22435,25.376,-23.424,1032.608
22436,22.936,-15.616,1020.408
22437,18.544,-16.104,1014.064
22438,12.688,-30.744,1018.944
22439,19.032,-17.08,1014.064
22440,17.568,-6.344,1020.408
22441,28.304,-22.448,1017.48
22442,6.344,-15.128,984.296
22443,6.344,-24.4,955.992
22444,7.32,-8.784,966.728
22445,19.52,-12.688,1011.624
22446,20.984,-15.128,1040.904
22447,13.664,-13.176,1016.992
22448,-1.464,-20.496,999.912
22449,0.488,-24.888,991.128
22450,11.712,-12.688,1007.72
22451,22.936,-12.2,1033.584
22452,4.88,-8.296,997.96
22453,-2.44,-12.688,960.872
22454,-6.832,-9.272,948.184
22455,12.688,-3.904,959.896
22456,8.784,-0.488,977.464
22457,9.76,-11.712,985.272
22458,3.416,-9.76,989.664
22459,-1.464,-12.688,994.544
22460,5.856,-21.96,1005.28
22461,2.44,-9.76,1021.872
22462,-3.416,-19.032,1047.248
22463,-1.464,-9.272,1045.296
22464,-1.464,-7.32,1037.488
22465,0.488,-21.472,1014.064
22466,-4.88,-8.296,1000.888
22467,-1.464,-6.344,1004.792
22468,5.856,-19.032,1001.864
22469,-6.832,-9.76,935.008
22470,5.368,-30.744,942.816
22471,9.272,-13.664,990.152
22472,27.328,-26.84,1023.824
22473,13.176,-28.304,1037.0
22474,15.128,-20.496,1024.8
22475,14.152,-29.768,1007.72
22476,20.008,-25.376,1015.528
22477,27.816,-14.152,1040.416
22478,31.232,-13.664,1029.192
22479,29.768,-11.712,994.544
22480,33.184,-20.984,975.024
22481,25.864,-13.664,955.992
22482,26.84,-11.712,947.696
22483,25.376,-14.64,955.016
22484,24.4,-14.64,963.8
22485,28.792,-12.688,974.536
22486,26.352,-13.664,991.128
22487,28.304,-16.104,1011.136
22488,24.4,-18.056,1010.16
22489,14.64,-14.152,1015.04
22490,15.616,-16.592,1027.24
22491,14.64,-16.104,1021.384
22492,6.344,-13.176,1003.816
22493,3.904,-15.616,999.424
22494,6.344,-11.224,1009.672
22495,2.928,-16.592,994.056
22496,-3.416,-19.032,953.552
22497,-1.952,-23.424,950.624
22498,-3.416,-12.688,984.784
22499,4.88,-13.664,1033.584
22500,5.368,-16.592,1062.376
22501,8.296,-15.128,1043.344
22502,1.952,-20.496,1038.952
22503,0.976,-8.784,1068.72
22504,0.976,-8.784,1054.08
22505,9.272,-11.224,1019.92
22506,2.928,-9.76,989.176
22507,7.808,-11.712,971.608
22508,4.392,-1.464,973.56
22509,8.296,-0.488,964.288
22510,13.176,-6.832,957.944
22511,8.784,-6.832,960.384
22512,8.784,-5.856,963.312
22513,3.904,-13.664,981.856
22514,8.784,-13.176,985.76
22515,17.568,-17.08,993.08
22516,7.808,-12.2,1009.672
22517,1.464,-14.152,1028.704
22518,3.904,-16.104,1022.848
22519,9.272,-9.76,1003.328
22520,8.296,-13.176,992.592
22521,1.952,-16.592,994.544
22522,4.88,-24.888,1010.16
22523,11.712,-19.032,1005.768
22524,20.008,-21.472,997.472
22525,19.52,-22.936,1014.064
22526,13.664,-17.568,1031.144
22527,16.592,-22.448,1048.712
22528,15.616,-21.96,1060.912
22529,26.84,-20.984,1053.592
22530,24.4,-17.568,1040.416
22531,21.472,-17.568,1025.776
22532,20.496,-18.544,1004.304
22533,21.96,-20.008,993.08
22534,26.84,-20.008,979.904
22535,27.816,-12.2,963.8
22536,19.032,-19.032,968.192
22537,21.472,-16.592,973.56
22538,19.52,-11.712,978.928
22539,19.032,-17.568,1005.28
22540,20.496,-15.616,1007.72
22541,19.032,-20.984,1015.04
22542,8.296,-19.032,1016.504
22543,8.296,-18.056,1008.208
22544,12.688,-22.448,998.448
22545,3.416,-17.08,992.592
22546,8.784,-10.248,994.056
22547,7.32,-26.84,1009.672
22548,3.904,-14.152,1015.528
22549,2.44,-18.056,1002.352
22550,-2.44,-8.784,989.664
22551,-7.32,-18.056,999.912
22552,2.928,-23.912,1017.968
22553,0.976,-10.736,1032.608
22554,10.248,-17.568,1058.96
22555,20.496,-20.008,1064.816
22556,4.392,-9.272,1057.496
22557,7.808,-16.104,1007.72
22558,0.976,-8.784,989.176
22559,13.176,-16.592,995.032
22560,19.52,-12.2,994.544
22561,10.736,-7.32,988.2
22562,8.784,-19.032,975.512
22563,7.32,-12.2,963.312
22564,14.64,-8.296,969.656
22565,16.592,-18.056,983.32
22566,19.032,-11.224,989.664
22567,10.736,-22.448,999.912
22568,21.96,-10.736,994.544
22569,18.544,-14.152,1003.328
22570,13.664,-18.544,1020.408
22571,10.736,-14.64,1012.112
22572,9.272,-14.64,1013.088
22573,12.2,-16.104,1018.456
22574,9.272,-10.736,1013.576
22575,15.616,-13.176,1001.864
22576,3.904,-17.08,1004.304
22577,16.592,-20.008,1007.72
22578,22.936,-25.376,1014.064
22579,17.568,-22.936,1004.792
22580,14.152,-28.304,997.472
22581,13.664,-22.448,1022.36
22582,14.64,-20.008,1053.592
22583,28.792,-20.008,1065.304
22584,22.448,-20.984,1026.264
22585,15.128,-16.592,1013.576
22586,13.664,-21.96,1013.088
22587,20.496,-18.544,1000.888
22588,18.056,-14.64,980.392
22589,21.96,-20.008,955.504
22590,16.104,-13.176,959.896
22591,18.056,-14.64,970.632
22592,18.544,-19.52,974.536
22593,12.688,-11.712,956.48
22594,11.712,-14.152,968.68
22595,13.176,-4.392,1004.304
22596,15.616,-15.616,1030.656
22597,16.104,-12.688,1022.848
22598,3.904,-12.688,1003.816
22599,3.416,-14.152,1000.4
22600,12.2,-12.688,1012.112
22601,6.344,-7.808,1043.344
22602,9.76,-14.152,1036.512
22603,6.344,-12.2,1020.896
22604,1.952,-20.496,1016.016
22605,2.928,-19.032,1010.648
22606,1.952,-15.128,996.984
22607,2.44,-20.008,1010.16
22608,16.104,-13.664,1034.56
22609,16.592,-8.784,1051.64
22610,10.736,-16.104,1013.576
22611,9.76,-12.688,985.272
22612,18.056,-21.96,993.568
22613,12.688,-14.64,1000.4
22614,15.616,-15.128,987.712
22615,13.664,-23.912,968.68
22616,5.368,-17.08,963.8
22617,14.64,-10.736,967.216
22618,19.52,-11.224,974.536
22619,17.08,-11.712,925.248
22620,10.736,-23.424,944.28
22621,16.104,-17.08,996.496
22622,24.4,-9.272,1019.432
22623,27.816,-24.4,1023.824
22624,15.616,-25.864,1004.304
22625,10.736,-18.056,1009.672
22626,13.176,-25.376,1041.392
22627,22.448,-22.448,1067.744
22628,23.912,-11.712,991.616
22629,0.0,-23.912,981.856
22630,11.712,-14.152,995.032
22631,20.008,-27.816,1013.088
22632,25.376,-25.376,1007.72
22633,27.328,-20.984,973.56
22634,20.984,-30.744,975.024
22635,15.128,-28.304,1020.408
22636,16.104,-16.104,1052.616
22637,33.184,-20.984,1029.68
22638,20.984,-13.664,1020.408
22639,24.888,-21.96,1036.024
22640,10.248,-19.52,1040.904
22641,11.712,-12.2,1001.864
22642,30.744,-19.032,941.352
22643,22.936,-22.448,922.808
22644,14.64,-9.272,954.04
22645,12.688,-15.128,981.368
22646,9.272,-12.2,956.48
22647,12.688,-17.08,956.48
22648,11.224,-13.664,1003.816
22649,5.368,-11.224,1060.424
22650,3.416,-19.032,1063.84
22651,4.392,-16.592,1031.632
22652,-2.928,-17.568,1000.4
22653,0.488,-12.2,1008.208
22654,1.952,-12.2,1035.048
22655,-2.44,-19.52,996.008
22656,-7.808,-22.448,948.672
22657,-9.76,-13.176,953.552
22658,-3.416,-18.056,988.688
22659,1.464,-19.52,995.032
22660,-2.928,-18.056,990.64
22661,2.44,-17.568,992.592
22662,6.832,-14.64,1015.04
22663,12.2,-10.736,1057.496
22664,16.104,-24.888,1047.248
22665,9.76,-20.008,1027.728
22666,11.712,-20.984,1020.896
22667,19.032,-20.496,1012.6
22668,13.176,-18.544,987.712
22669,18.056,-27.328,964.776
22670,17.568,-18.544,957.944
22671,29.768,-12.2,967.216
22672,28.304,-17.568,949.648
22673,25.864,-17.08,936.472
22674,19.032,-28.792,962.824
22675,30.744,-13.176,1012.6
22676,39.528,-16.104,1042.368
22677,43.432,-23.424,1037.0
22678,25.864,-20.984,1005.768
22679,17.08,-22.936,1000.4
22680,20.496,-22.448,1024.312
22681,23.912,-11.712,995.52
22682,34.16,-20.496,968.68
22683,15.616,-17.568,964.776
22684,11.712,-17.08,987.712
22685,16.592,-18.056,1005.768
22686,26.352,-18.056,997.96
22687,23.912,-20.496,1001.864
22688,21.96,-23.912,1032.608
22689,13.176,-18.544,1066.768
22690,13.664,-26.352,1057.984
22691,22.936,-15.128,1049.2
22692,20.984,-19.032,1047.248
22693,5.368,-16.592,1042.368
22694,9.272,-11.712,992.592
22695,-1.952,-15.616,933.544
22696,11.224,-15.128,903.776
22697,12.2,-5.856,929.152
22698,10.736,-11.224,967.216
22699,3.904,-6.832,937.448
22700,11.712,-19.52,931.104
22701,5.368,-17.08,983.808
22702,9.272,-6.832,1044.808
22703,6.832,-10.736,1070.184
22704,2.44,-18.544,1045.296
22705,0.488,-18.056,988.688
22706,-9.272,-18.056,978.44
22707,-4.392,-11.224,994.056
22708,-4.88,-9.272,1021.384
22709,3.416,-13.664,980.88
22710,-7.808,-19.032,960.872
22711,-2.44,-17.08,982.832
22712,3.416,-16.104,1022.36
22713,11.224,-15.616,1059.448
22714,12.2,-18.544,1065.304
22715,13.176,-21.472,1042.856
22716,8.296,-20.008,1038.464
22717,16.592,-20.008,1065.792
22718,23.424,-18.056,1046.272
22719,26.84,-21.96,1007.232
22720,18.544,-14.152,967.704
22721,20.984,-17.568,948.672
22722,23.424,-20.008,943.792
22723,25.376,-11.712,948.184
22724,32.696,-15.616,960.872
22725,29.768,-13.176,956.48
22726,23.424,-14.64,953.552
22727,18.544,-18.056,983.808
22728,17.568,-14.152,1016.016
22729,28.792,-13.664,1032.12
22730,29.28,-19.52,1034.072
22731,25.864,-21.472,1006.256
22732,8.296,-22.448,996.008
22733,3.904,-22.936,1008.208
22734,9.76,-15.128,998.936
22735,20.496,-21.96,991.128
22736,9.76,-15.616,987.224
22737,3.416,-16.104,992.104
22738,-4.392,-20.984,1004.792
22739,6.832,-12.688,1012.6
22740,23.424,-14.64,1024.312
22741,20.984,-26.84,1047.248
22742,14.64,-21.96,1047.736
22743,-0.488,-17.08,1030.656
22744,13.176,-20.496,1029.192
22745,20.984,-11.712,1041.88
22746,18.544,-18.056,1038.952
22747,7.32,-8.296,1006.256
22748,-0.488,-11.224,955.992
22749,8.784,-20.496,922.32
22750,8.296,-7.32,925.248
22751,17.08,-12.688,955.504
22752,14.152,-13.664,976.976
22753,12.688,-13.176,973.56
22754,9.76,-16.592,971.608
22755,-0.488,-6.344,996.984
22756,9.272,-16.104,1029.192
22757,6.344,-10.736,1047.248
22758,10.736,-12.2,1028.704
22759,2.928,-15.128,993.08
22760,-1.952,-20.496,975.512
22761,-5.856,-14.152,1015.04
22762,9.76,-17.568,1022.848
22763,6.832,-12.2,990.152
22764,2.44,-20.984,976.976
22765,6.344,-18.544,994.056
22766,-1.952,-9.272,1035.536
22767,12.2,-19.032,1061.888
22768,15.616,-20.496,1053.104
22769,8.784,-20.008,1022.36
22770,11.712,-21.472,1027.24
22771,18.056,-17.568,1049.2
22772,23.424,-20.496,1037.488
22773,20.008,-16.104,997.96
22774,16.104,-13.664,969.656
22775,17.08,-14.152,966.728
22776,20.984,-19.52,980.392
22777,7.808,-9.272,983.32
22778,24.888,-16.592,982.832
22779,18.056,-9.272,984.784
22780,16.104,-17.568,980.88
22781,12.688,-14.152,981.856
22782,9.76,-10.248,988.688
22783,18.544,-18.056,1006.744
22784,25.376,-10.736,1014.552
22785,14.64,-9.76,1010.16
22786,12.2,-22.448,991.616
22787,4.88,-16.592,978.44
22788,6.344,-14.152,1024.8
22789,23.912,-17.568,1037.976
22790,13.664,-9.272,1024.8
22791,4.392,-19.52,997.472
22792,2.928,-19.52,983.808
22793,1.952,-9.272,996.496
22794,18.544,-17.568,1031.144
22795,21.96,-16.104,1050.664
22796,13.176,-14.152,1029.192
22797,1.952,-16.104,994.544
22798,6.832,-10.736,1021.872
22799,21.472,-20.496,1042.368
22800,15.616,-10.736,1023.824
22801,7.32,-11.712,993.568
22802,0.488,-12.688,970.144
22803,12.2,-11.712,969.168
22804,8.784,-6.832,984.296
22805,18.544,-17.568,983.808
22806,14.64,-10.736,973.072
22807,3.904,-15.128,974.048
22808,6.344,-15.616,973.072
22809,0.976,-8.784,984.296
22810,12.2,-15.616,1009.184
22811,16.104,-9.272,1021.872
22812,10.736,-9.272,1016.504
22813,1.464,-15.128,993.568
22814,-1.952,-13.664,990.64
22815,2.44,-12.688,1022.848
22816,17.08,-14.152,1029.192
22817,9.76,-16.104,1010.648
22818,-1.464,-18.544,984.296
22819,2.44,-20.496,973.072
22820,3.904,-18.056,995.032
22821,12.688,-14.64,1032.608
22822,14.64,-14.64,1036.512
22823,20.496,-19.52,1005.28
22824,9.272,-17.568,1012.6
22825,24.4,-16.592,1036.024
22826,19.032,-19.032,1057.984
22827,18.056,-14.64,1046.76
22828,23.424,-19.52,1010.648
22829,16.592,-21.96,988.2
22830,12.2,-15.616,977.464
22831,24.4,-19.032,978.44
22832,19.52,-15.616,970.632
22833,20.008,-20.984,976.976
22834,26.352,-16.104,976.488
22835,12.2,-15.616,980.88
22836,12.688,-16.104,978.44
22837,15.128,-19.032,979.416
22838,15.616,-14.64,999.912
22839,22.936,-12.688,1015.528
22840,13.176,-17.568,1018.456
22841,6.832,-11.712,993.08
22842,12.688,-16.592,1011.624
22843,15.128,-11.224,1026.752
22844,7.808,-13.664,1010.648
22845,2.44,-18.056,970.144
22846,-4.88,-15.616,952.088
22847,-1.952,-13.176,978.44
22848,13.664,-13.176,1030.168
22849,16.104,-10.736,1030.168
22850,9.272,-18.056,1001.864
22851,1.952,-14.64,1007.232
22852,8.296,-13.664,1038.464
22853,15.616,-13.664,1057.008
22854,14.152,-11.712,1051.152
22855,14.152,-12.2,1017.968
22856,11.224,-16.104,1001.864
22857,12.688,-14.64,982.832
22858,8.296,-14.64,983.32
22859,20.496,-7.808,981.856
22860,17.08,-5.856,982.832
22861,17.08,-11.224,970.632
22862,13.176,-7.808,955.016
22863,8.784,-13.664,962.336
22864,13.664,-5.856,998.936
22865,17.568,-2.44,1037.0
22866,22.448,-14.64,1033.096
22867,13.176,-17.08,983.32
22868,8.296,-19.52,993.568
22869,3.416,-13.664,1024.312
22870,20.496,-13.176,1026.264
22871,19.032,-22.936,995.52
22872,3.416,-15.128,969.168
22873,0.488,-16.592,963.312
22874,6.832,-22.936,989.664
22875,14.152,-11.224,1022.848
22876,17.568,-23.912,1018.456
22877,4.88,-23.424,1016.504
22878,5.368,-17.568,1032.608
22879,13.176,-22.936,1052.128
22880,20.008,-17.08,1062.376
22881,24.888,-24.4,1054.08
22882,22.936,-24.888,1032.12
22883,14.64,-14.64,1008.696
22884,13.176,-19.52,990.152
22885,17.08,-9.272,972.096
22886,20.984,-12.688,979.416
22887,17.568,-11.712,990.152
22888,22.448,-12.688,975.512
22889,13.176,-18.544,955.504
22890,14.152,-20.008,946.232
22891,14.152,-12.688,974.536
22892,18.544,-15.128,1019.92
22893,23.424,-14.152,1008.696
22894,13.664,-19.52,978.44
22895,7.32,-13.176,967.704
22896,14.64,-15.128,1000.4
22897,16.592,-16.104,1017.48
22898,15.128,-12.688,1008.696
22899,10.736,-18.056,975.024
22900,5.856,-13.664,970.632
22901,7.808,-9.272,999.424
22902,17.568,-14.64,1023.336
22903,17.08,-20.984,1019.432
22904,10.248,-20.496,1022.848
22905,15.616,-21.96,1027.24
22906,15.616,-19.52,1042.856
22907,16.104,-23.912,1054.08
22908,20.008,-24.888,1044.32
22909,6.344,-14.64,1042.368
22910,13.664,-13.664,1018.944
22911,13.664,-16.104,986.248
22912,17.568,-11.712,984.784
22913,13.664,-14.152,1001.864
22914,14.152,-7.32,993.568
22915,7.808,-14.64,969.168
22916,5.856,-21.96,955.504
22917,4.88,-13.664,957.456
22918,-1.464,-14.152,994.544
22919,15.128,-19.52,1031.144
22920,9.76,-20.496,1020.896
22921,3.416,-25.864,991.128
22922,0.0,-19.032,984.296
22923,1.464,-17.08,1000.888
22924,13.664,-17.568,1009.184
22925,11.224,-17.08,1009.184
22926,12.2,-22.936,997.472
22927,11.224,-17.08,982.832
22928,6.832,-16.592,987.712
22929,13.664,-16.592,1018.456
22930,18.056,-21.96,1039.928
22931,20.008,-21.472,1036.512
22932,13.176,-13.176,1022.36
22933,15.616,-22.936,1024.8
22934,20.496,-17.568,1034.56
22935,21.96,-10.736,1050.176
22936,27.816,-19.032,1052.128
22937,24.888,-11.224,1029.192
22938,19.032,-18.544,953.552
22939,10.736,-18.056,944.768
22940,20.496,-9.272,961.36
22941,23.424,-12.688,982.344
22942,27.328,-15.128,977.952
22943,23.912,-15.616,966.728
22944,19.52,-18.056,979.904
22945,20.008,-17.568,1004.304
22946,20.008,-11.712,1036.024
22947,21.96,-21.96,1002.84
22948,14.152,-19.032,972.584
22949,14.64,-21.472,978.44
22950,8.296,-17.08,1009.184
22951,27.816,-15.128,1013.576
22952,16.592,-11.712,1005.768
22953,18.544,-20.496,981.368
22954,4.88,-14.64,965.264
22955,-0.488,-14.152,991.616
22956,13.176,-13.664,1045.784
22957,26.352,-19.52,1052.616
22958,16.592,-20.496,1049.688
22959,4.88,-20.496,1039.44
22960,5.856,-20.008,1022.848
22961,8.784,-13.664,1023.336
22962,20.984,-17.08,1026.752
22963,7.808,-17.568,1023.824
22964,6.344,-13.176,976.488
22965,-3.904,-18.056,961.848
22966,5.368,-15.128,967.704
22967,6.832,-13.176,994.056
22968,12.688,-16.104,996.496
22969,0.976,-13.664,992.104
22970,-0.488,-22.448,985.76
22971,14.64,-14.152,987.712
22972,3.416,-8.296,1013.088
22973,18.544,-11.712,1009.184
22974,11.712,-10.736,1001.376
22975,5.368,-15.616,978.44
22976,9.272,-11.712,956.968
22977,15.128,-13.664,951.6
22978,8.784,-16.104,976.488
22979,22.936,-16.592,1014.064
22980,20.984,-12.688,1030.656
22981,17.568,-15.128,1035.048
22982,26.84,-17.568,1024.312
22983,26.352,-13.176,1064.816
22984,30.256,-13.176,1068.232
22985,17.08,-10.248,1036.024
22986,25.376,-18.056,1001.864
22987,25.376,-12.2,1000.4
22988,33.184,-9.76,1016.504
22989,17.568,-10.248,1028.216
22990,20.984,-18.056,1006.256
22991,18.056,-16.104,965.752
22992,20.496,-19.032,970.632
22993,7.808,-15.616,989.176
22994,5.856,-15.616,997.472
22995,19.032,-20.496,995.52
22996,11.712,-14.64,1000.4
22997,23.424,-13.176,1004.304
22998,11.712,-17.568,995.52
22999,3.416,-13.176,969.168
23000,4.88,-12.688,986.736
23001,17.08,-15.616,981.856
23002,5.856,-20.984,976.976
23003,3.904,-25.376,971.12
23004,3.416,-18.056,986.248
23005,14.64,-18.544,1029.192
23006,16.104,-23.912,1056.52
23007,15.616,-14.152,1044.32
23008,9.272,-18.056,1014.552
23009,10.248,-14.152,1020.896
23010,23.424,-16.104,1042.856
23011,21.472,-17.568,1045.296
23012,22.936,-13.664,1008.696
23013,12.2,-24.888,970.632
23014,11.712,-23.424,955.504
23015,6.344,-15.128,959.408
23016,16.104,-21.472,968.192
23017,17.568,-19.032,1000.4
23018,11.224,-20.008,1013.576
23019,9.272,-21.96,1013.088
23020,10.248,-13.664,1009.184
23021,6.832,-13.664,1012.6
23022,14.152,-21.472,1019.92
23023,12.688,-11.712,1021.384
23024,5.368,-16.592,1013.088
23025,12.688,-17.568,983.808
23026,11.224,-11.712,973.072
23027,10.736,-12.688,990.152
23028,6.832,-11.712,1001.376
23029,8.784,-19.52,992.104
23030,10.736,-17.08,983.808
23031,16.104,-13.176,1001.864
23032,15.616,-18.544,1046.272
23033,18.056,-14.64,1069.696
23034,14.152,-14.64,1069.208
23035,17.08,-23.424,1011.624
23036,20.008,-9.272,998.448
23037,16.104,-16.104,995.032
23038,14.64,-16.592,978.928
23039,12.2,-10.248,947.696
23040,14.64,-19.52,934.032
23041,15.128,-15.616,941.352
23042,10.736,-10.248,965.752
23043,8.784,-19.52,995.52
23044,9.76,-20.496,1020.408
23045,14.152,-25.376,1033.096
23046,8.784,-20.984,1038.464
23047,5.368,-16.592,1047.248
23048,9.76,-20.984,1056.52
23049,10.248,-15.616,1050.664
23050,18.056,-14.152,1012.6
23051,4.392,-17.08,987.712
23052,2.44,-15.128,948.672
23053,-4.88,-14.152,943.792
23054,4.88,-13.664,965.264
23055,18.544,-11.224,992.592
23056,19.032,-26.352,1027.24
23057,9.76,-21.96,1042.368
23058,10.248,-18.056,1037.976
23059,13.176,-28.792,1063.352
23060,23.424,-13.664,1075.064
23061,21.96,-15.616,1075.064
23062,27.816,-14.152,998.936
23063,13.176,-11.712,959.896
23064,29.768,-17.08,938.912
23065,15.616,-9.76,942.816
23066,23.912,-14.152,941.84
23067,16.592,-22.448,944.28
23068,15.128,-13.176,958.432
23069,17.08,-13.176,980.88
23070,22.936,-16.592,1018.944
23071,20.008,-17.568,1052.128
23072,8.784,-21.472,1053.104
23073,8.296,-14.152,1043.344
23074,7.32,-12.688,1034.56
23075,18.056,-17.08,1012.6
23076,8.784,-9.272,982.344
23077,-1.952,-14.152,964.288
23078,1.464,-14.64,949.16
23079,1.464,-10.736,924.272
23080,3.416,-13.664,949.648
23081,4.392,-7.32,998.936
23082,8.296,-14.64,1054.08
23083,6.832,-19.032,1059.936
23084,10.248,-12.688,1034.072
23085,12.688,-24.888,1021.384
23086,15.128,-22.448,1049.2
23087,14.64,-12.688,1078.968
23088,18.544,-20.984,1040.904
23089,19.032,-15.128,970.144
23090,11.224,-23.424,936.472
23091,6.832,-20.984,950.136
23092,11.712,-20.984,973.072
23093,20.984,-21.96,988.2
23094,24.4,-23.424,976.976
23095,17.08,-19.52,979.416
23096,12.688,-20.496,1009.184
23097,13.176,-24.4,1053.592
23098,10.736,-29.768,1060.424
23099,17.568,-22.448,1038.464
23100,17.568,-23.912,1018.944
23101,10.736,-20.008,1006.744
23102,8.784,-20.984,988.688
23103,5.856,-15.128,971.12
23104,16.104,-18.056,958.432
23105,11.712,-11.712,940.864
23106,10.736,-12.688,967.216
23107,6.344,-14.64,988.688
23108,12.2,-6.832,1006.256
23109,12.688,-21.472,1036.024
23110,20.496,-19.032,1054.08
23111,15.128,-16.104,1064.816
